date,score,bias,flash,vvix_lead,credit_divergence,sox_momentum_decel,tech_crash_day,vix_tech_correlation,sox_qqq_divergence,memory_momentum,tech_breadth
2014-05-06,23.11863772216487,NEUTRAL,False,0.0,0.0,0.0,50.55042473625732,53.899904150622234,61.19552730097067,0.0,37.999999999999986
2014-05-07,21.820270900718135,BULLISH,False,0.0,0.0,0.0,9.599774149251505,25.286801514952373,43.08812510566196,0.0,72.0
2014-05-08,34.2,NEUTRAL,False,0.0,0.0,0.0,3.1111052177815317,0.0,0.0,0.0,76.0
2014-05-09,10.262021904755134,BULLISH,False,0.0,0.0,0.0,10.606035113694585,0.0,0.0,0.0,42.00000000000001
2014-05-12,6.715059711890683,BULLISH,False,0.0,34.18173113941769,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2014-05-13,8.367234419571847,BULLISH,False,0.0,20.461145413117755,0.0,26.331690270393988,0.0,0.0,0.0,7.9999999999999964
2014-05-14,15.334570084870803,BULLISH,False,45.62726908745908,8.559833456719327,48.5255582983104,28.175981045888232,0.0,0.0,3.119184286563925,7.9999999999999964
2014-05-15,33.94432014059145,NEUTRAL,False,26.05478266809356,0.0,0.0,52.1153521468381,75.43182253464767,12.04942359839839,49.27500102774797,72.0
2014-05-16,9.053377131306542,BULLISH,False,13.263081119274322,0.0,0.0,0.0,0.0,0.0,64.21879591565904,12.00000000000001
2014-05-19,6.818980584118901,BULLISH,False,8.309952325554892,0.0,0.0,0.0,0.0,5.344025005324382,29.9673679768512,12.00000000000001
2014-05-20,10.582133010520423,BULLISH,False,13.255390221682406,0.0,0.0,18.874800381120437,17.41693461950701,16.599503678737527,13.849651507671545,12.00000000000001
2014-05-21,9.617891579261444,BULLISH,False,3.1103420010019756,18.970330409019336,0.0,0.0,0.0,48.49484495343559,0.0,7.9999999999999964
2014-05-22,6.719298550138086,BULLISH,False,10.103656452898946,19.582389777871374,0.0,0.0,0.0,30.725494831057574,0.0,4.0000000000000036
2014-05-23,6.361666369776584,BULLISH,False,5.478137707314934,23.590719171220798,0.0,0.0,0.0,29.19772557437139,0.0,4.0000000000000036
2014-05-27,7.434634135512265,BULLISH,False,0.0,51.37415639241638,0.0,0.0,0.0,7.853362406032849,0.0,4.0000000000000036
2014-05-28,5.98557591019258,BULLISH,False,7.991222455883773,25.525274299829093,0.0,10.837718503893589,0.0,0.0,0.0,4.0000000000000036
2014-05-29,8.859294206909505,BULLISH,False,5.411900705767847,32.34690090085005,70.0,0.0,0.0,0.0,0.0,4.0000000000000036
2014-05-30,7.4608406169667685,BULLISH,False,9.254890657119198,23.914535703142427,65.90823281185979,0.0,0.0,0.0,0.0,0.0
2014-06-02,7.586718200627512,BULLISH,False,11.942837699897947,21.532530509760818,59.64949278347387,3.4834262229680886,0.0,0.0,0.0,0.0
2014-06-03,5.440226543275959,BULLISH,False,8.472940573306854,22.662528760384028,0.0,1.6024240591896715,17.178362573099374,0.0,0.0,0.0
2014-06-04,4.219870033322712,BULLISH,False,5.489511541818359,16.767294334782967,0.0,0.0,17.990788716177317,0.0,0.0,0.0
2014-06-05,5.272260701444473,BULLISH,False,0.0,26.21728501503521,42.52372999280496,0.0,0.0,0.0,0.0,0.0
2014-06-06,4.976652157747541,BULLISH,False,1.070442763851731,19.862957295117667,48.864705907883575,0.0,0.0,0.0,0.0,0.0
2014-06-09,11.028340179708163,BULLISH,False,38.005670525484334,21.20534835461877,57.529317816056306,2.864386127832885,0.0,0.0,0.0,0.0
2014-06-10,8.619923241106154,BULLISH,False,25.84426532981147,17.434545578803196,58.19161250952328,0.0,0.0,0.0,0.0,0.0
2014-06-11,6.943498396535613,BULLISH,False,25.687201018183917,0.0,38.3133264409831,0.8633245212008427,16.81614349775782,0.0,0.0,0.0
2014-06-12,18.301835091028185,BULLISH,False,48.18007662835242,0.0,34.53166315190836,39.78826372916472,73.14018540683693,0.0,0.0,0.0
2014-06-13,11.354936694330585,BULLISH,False,45.4255603084492,0.0,35.36250660223228,0.0,40.34041151295102,0.0,0.0,0.0
2014-06-16,6.932505164144758,BULLISH,False,49.51789402960541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-17,4.8038915142466765,BULLISH,False,33.68323994609543,0.735316014944291,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-18,7.192869155374071,BULLISH,False,4.737099137229417,25.66871394008826,41.278435647925804,13.855078209550712,0.0,0.0,0.0,0.0
2014-06-19,6.846932047463368,BULLISH,False,10.23990308084577,24.134742663100305,46.02730283167692,2.158113549890777,0.0,0.0,0.0,0.0
2014-06-20,6.381544167646519,BULLISH,False,8.755728029978705,23.449414117609514,44.57992508653449,0.0,0.0,0.0,2.2563259001926905,0.0
2014-06-23,6.481669183924515,BULLISH,False,4.3760877314378055,13.438899254479015,0.0,12.845454488712747,14.124293785310785,0.0,36.83720078579205,0.0
2014-06-24,9.530822481804254,BULLISH,False,13.278094682932885,0.0,0.0,37.39477551846488,49.155145929339525,0.0,0.0,0.0
2014-06-25,1.9407508061951129,BULLISH,False,0.04979390854522592,0.0,0.0,0.0,23.148148148148127,1.1703972449561562,0.0,0.0
2014-06-26,3.813958877140635,BULLISH,False,1.0971905585134278,0.0,0.0,14.971282496741765,0.0,30.903199275351124,0.0,0.0
2014-06-27,3.63973093499219,BULLISH,False,0.0,0.3041003442358914,0.0,0.0,0.0,51.47484133834118,0.0,0.0
2014-06-30,4.985728052067365,BULLISH,False,0.0,15.09118279100748,0.0,0.0,0.0,45.354087387806665,0.0,0.0
2014-07-01,3.882306053109319,BULLISH,False,0.0,24.10041112016703,0.0,0.0,0.0,14.146524552703932,0.0,0.0
2014-07-02,4.100811734904382,BULLISH,False,0.0,24.270670377032268,0.0,0.0,0.0,16.97616128086443,0.0,0.0
2014-07-03,8.413759483782181,BULLISH,False,0.0,36.19399085465069,50.80045763600608,0.0,0.0,21.863681420339898,0.0,0.0
2014-07-07,12.90030823575202,BULLISH,False,0.0,27.90389005523597,67.22160269746603,29.750710360617877,19.639556377079472,21.152011431647132,3.277698956139119,0.0
2014-07-08,39.42765751625578,NEUTRAL,False,0.0,0.0,70.0,48.881795361014845,87.61701670279061,0.0,30.017603963692796,0.0
2014-07-09,9.969790860053156,BULLISH,False,27.147599680327094,5.8229965389025775,37.02273912303067,0.0,25.912795682714776,0.0,30.924134187406736,0.0
2014-07-10,14.43040783533148,BULLISH,False,64.51129271176328,0.0,0.0,19.93876603541894,21.215915414579833,0.0,34.15354037952678,0.0
2014-07-11,4.5957439681285335,BULLISH,False,22.983960605468525,0.0,0.0,0.38102245569808046,15.379113018597987,0.0,2.1911639261058546,0.0
2014-07-14,5.464300073097597,BULLISH,False,12.925537298829305,24.959272596075444,0.0,0.0,0.0,9.423030567606293,0.0,0.0
2014-07-15,8.670469187591857,BULLISH,False,20.082197151490067,30.225202269739775,0.0,12.012735176488086,0.0,14.723768519509516,0.0,0.0
2014-07-16,4.338496667963553,BULLISH,False,8.010048958199278,26.80908178179712,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-17,45.0,CAUTIOUS,True,60.0,15.734747465759646,0.0,100.0,73.29586121445793,29.50554300201469,0.0,0.0
2014-07-18,15.36071414004532,BULLISH,False,21.06689392981036,37.57756700525892,39.27272666413195,0.0,40.15151515151518,27.71910945214312,15.718914845259402,0.0
2014-07-21,12.438289158762416,BULLISH,False,23.48130144833478,37.88845122756359,0.0,5.201871617053582,0.0,34.408847359098104,33.509726636913804,0.0
2014-07-22,7.7011554935490665,BULLISH,False,0.0,31.729880276525623,0.0,0.0,0.0,30.630715771743922,34.988395126878345,0.0
2014-07-23,45.0,CAUTIOUS,True,3.7152009510914574,24.52076136677247,0.0,76.27180967782624,0.0,100.0,0.0,0.0
2014-07-24,45.0,CAUTIOUS,False,6.6736869817032085,3.587735858493109,0.0,34.211509456034534,0.0,100.0,0.0,0.0
2014-07-25,45.0,CAUTIOUS,True,18.456160563490908,0.0,0.0,84.59469535001139,62.59960898036844,100.0,0.0,0.0
2014-07-28,45.0,CAUTIOUS,True,17.203846078731267,0.0,0.0,3.1843072304068207,39.414431987294165,100.0,79.40141576356004,0.0
2014-07-29,45.0,CAUTIOUS,True,17.098566227114233,0.0,0.0,7.406982266699319,19.372209088521142,100.0,72.90904879269623,0.0
2014-07-30,45.0,CAUTIOUS,False,21.3441242622888,4.760068682376921,0.0,0.0,25.5440552016985,100.0,58.4295688598523,0.0
2014-07-31,45.04574927574276,CAUTIOUS,True,60.0,0.0,0.0,100.0,90.88955701317843,100.0,98.17083541858591,34.0
2014-08-01,45.0,CAUTIOUS,True,60.0,0.0,0.0,12.605776893311045,100.0,100.0,61.52018409124973,37.999999999999986
2014-08-04,45.0,CAUTIOUS,False,39.84161162001385,0.0,0.0,0.0,0.0,100.0,34.59530366413267,42.00000000000001
2014-08-05,35.52040039732934,NEUTRAL,False,53.42116141555385,0.0,0.0,52.83926450878329,0.0,44.280459105973115,78.9342231051763,46.0
2014-08-06,23.985470882409302,NEUTRAL,False,42.32538315366996,0.0,0.0,2.466096359512078,62.3178897263178,14.98279178701406,30.48481451853324,50.0
2014-08-07,42.49018700114612,CAUTIOUS,False,42.8511085167173,0.0,0.0,49.08861603613032,0.0,1.1305527839797214,94.4226377803247,54.0
2014-08-08,43.25680802687609,CAUTIOUS,False,21.032823369026985,0.0,0.0,0.0,0.0,0.0,96.12624005972464,58.00000000000001
2014-08-11,14.770203913383213,BULLISH,False,4.185416196118674,0.0,0.0,0.0,0.0,0.0,36.7278481695759,62.0
2014-08-12,14.88842082418087,BULLISH,False,0.0,0.0,0.0,2.401499458681844,0.0,0.0,21.374440023740284,66.0
2014-08-13,10.130852738532091,BULLISH,False,0.0,24.99265353725081,0.0,0.0,0.0,0.0,8.273801640961253,36.0
2014-08-14,9.46086544961777,BULLISH,False,0.0,9.825684368982124,0.0,0.0,0.0,20.783608454034706,12.064752841184134,32.00000000000001
2014-08-15,10.03089150216,BULLISH,False,0.0,8.722661158245751,70.0,0.0,0.0,0.0,3.6958866520328537,28.000000000000004
2014-08-18,8.661281102678089,BULLISH,False,0.0,26.79603104618522,0.0,0.0,0.0,2.1498045800405485,0.0,24.0
2014-08-19,10.471453054932077,BULLISH,False,0.0,31.22322158258998,50.40419297345644,0.0,0.0,8.635097376406552,0.0,19.999999999999996
2014-08-20,6.340887984170924,BULLISH,False,0.0,28.840733201424364,0.0,0.0,0.0,0.0,0.0,16.000000000000004
2014-08-21,10.081806305990174,BULLISH,False,0.0,42.71252461701991,55.92606703895564,0.0,0.0,0.0,0.0,12.00000000000001
2014-08-22,8.551577324198265,BULLISH,False,0.0,30.096477701652212,70.0,0.0,0.0,0.0,0.0,7.9999999999999964
2014-08-25,7.5011002888016645,BULLISH,False,0.0,23.197774455636498,54.41325641491931,12.767045333793183,0.0,0.0,0.0,4.0000000000000036
2014-08-26,5.230425525695745,BULLISH,False,0.0,17.771396180757293,46.822090182153964,0.0,0.0,0.0,15.135069497943432,0.0
2014-08-27,1.734093668647838,BULLISH,False,0.0,11.437870711905756,0.0,0.0,0.0,0.0,7.230983664382951,0.0
2014-08-28,3.8607532205587676,BULLISH,False,0.0,11.585527469826218,0.0,4.015827919558018,15.047291487532242,0.0,17.302476264424804,0.0
2014-08-29,2.2224855903978225,BULLISH,False,0.0,9.336723082162676,0.0,0.0,0.0,0.0,22.041576410766027,0.0
2014-09-02,5.0370299847452005,BULLISH,False,0.0,5.126205896503441,0.0,16.526783928075616,0.0,0.0,55.38413768714452,0.0
2014-09-03,7.529070215248856,BULLISH,False,0.0,9.002456626644673,0.0,20.373538792827436,23.37616079917317,0.0,50.82657353669796,0.0
2014-09-04,8.000153487262905,BULLISH,False,0.0,31.46769631734923,0.0,3.2970236755594216,32.90640907702763,0.0,25.23629670925689,0.0
2014-09-05,4.9139417998061115,BULLISH,False,0.0,40.94951499838427,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-08,4.923478565006875,BULLISH,False,0.0,41.02898804172396,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,10.81502981911311,BULLISH,False,0.0,11.06350797926492,0.0,39.31916842670896,66.017544952667,0.0,5.481768454341285,0.0
2014-09-10,7.72533464182572,BULLISH,False,22.253059268668697,34.98467658106743,0.0,1.1345366025431827,0.0,0.0,5.965829884593832,0.0
2014-09-11,4.096694251003787,BULLISH,False,10.906029806073448,2.9842023032502496,0.0,2.664285404526308,0.0,0.0,38.90634522621687,0.0
2014-09-12,19.506792358174565,BULLISH,False,54.84090774354938,0.0,0.0,48.55127585182527,31.432245067407745,11.815230063314807,72.64583958140935,0.0
2014-09-15,43.45053474369089,CAUTIOUS,True,38.38100809803861,2.3515533194607605,0.0,51.90998170865528,86.75446519306402,0.0,96.55674387486863,34.0
2014-09-16,11.33535927510611,BULLISH,False,11.62319107751868,8.051021060388427,0.0,0.0,0.0,0.049358079602657146,37.97069862869403,37.999999999999986
2014-09-17,1.8898857619588458,BULLISH,False,0.43672413899003004,0.0,0.0,0.0,0.0,0.0,7.774887650004847,7.9999999999999964
2014-09-18,4.5542513885298925,BULLISH,False,0.0,25.95209490441578,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2014-09-19,9.249463737505984,BULLISH,False,0.0,16.596460526667894,0.0,42.745068565338016,0.0,15.524762233531941,9.132965228495992,7.9999999999999964
2014-09-22,29.779167326051365,NEUTRAL,False,21.45483965872308,0.0,60.0,60.41735285743809,74.78971648201211,20.180221955053423,55.55923265343225,42.00000000000001
2014-09-23,36.002615242611235,NEUTRAL,False,35.383099465357674,0.0,45.73715032183512,15.079910879803174,80.00581165024718,0.02497313532440204,41.51674001676604,46.0
2014-09-24,6.0894433949771445,BULLISH,False,13.318109406327316,4.823619855595022,0.0,0.0,0.0,4.082588896633654,9.605849453111226,16.000000000000004
2014-09-25,45.0,CAUTIOUS,True,47.75105166648683,0.0,0.0,100.0,50.098971784936396,0.0,2.9166295198467806,50.0
2014-09-26,34.444040996520435,NEUTRAL,False,23.894501095968714,24.557488914213423,0.0,0.0,76.54231332560097,0.0,0.0,54.0
2014-09-29,21.127499733585477,BULLISH,False,36.79310487420175,47.10474294128259,0.0,6.038958982433225,0.0,0.0,0.0,54.0
2014-09-30,21.309583354445834,BULLISH,False,25.81848078221798,0.0,0.0,30.42031966970565,40.96520763187428,22.140296964710814,0.0,54.0
2014-10-01,41.49702312984696,CAUTIOUS,True,42.2392745029647,0.0,0.0,92.21560695521546,59.33399647744828,60.437725572658195,0.0,88.0
2014-10-02,41.4,CAUTIOUS,False,24.40194698839648,0.0,0.0,20.456782815992206,25.58967160090777,46.703825273584634,0.7094456995972109,92.0
2014-10-03,18.522441655382043,BULLISH,False,1.8917679431322831,0.0,0.0,0.0,0.0,49.40966079085951,19.478308636209228,66.0
2014-10-06,25.730569125616377,NEUTRAL,False,3.300309350591646,0.0,0.0,37.93732174174748,0.0,64.34274413730984,59.194350595637296,66.0
2014-10-07,49.90023593815185,CAUTIOUS,True,35.288053673127976,0.0,0.0,95.2397021604373,90.74552159715361,78.54005971487803,65.97431264543616,96.0
2014-10-08,36.54461282218942,NEUTRAL,False,0.0,16.485895109989695,0.0,0.0,0.0,81.21025071597649,53.69470129483234,70.0
2014-10-09,49.48418358309525,CAUTIOUS,True,40.210306576799645,0.0,0.0,100.0,37.79069767441865,100.0,85.73331406371432,100.0
2014-10-10,60.4,BEARISH,True,60.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
2014-10-13,60.4,BEARISH,True,60.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
2014-10-14,48.432093988367846,CAUTIOUS,True,60.0,0.0,0.0,0.0,75.40117485459803,100.0,100.0,100.0
2014-10-15,49.50988639503082,CAUTIOUS,True,60.0,0.0,0.0,32.26870161284256,48.53770292183202,100.0,100.0,100.0
2014-10-16,45.0,CAUTIOUS,False,60.0,0.0,0.0,20.929565599417575,81.73021951990235,48.17090846889942,40.0,100.0
2014-10-17,45.0,CAUTIOUS,False,50.47604067849931,0.0,0.0,0.0,0.0,46.929823404135696,38.779693960168615,100.0
2014-10-20,45.0,CAUTIOUS,False,17.6111794777009,0.0,0.0,0.0,0.0,34.27884234808859,23.335522465020354,100.0
2014-10-21,19.223555075538716,BULLISH,False,1.9873313669551695,30.010524364126802,0.0,0.0,0.0,16.84556056747416,0.0,66.0
2014-10-22,32.90388888408226,NEUTRAL,False,12.295822950098279,45.901069378489964,70.0,71.65235987691366,0.0,12.359551513896339,7.895887829318992,62.0
2014-10-23,24.967433450177495,NEUTRAL,False,0.0,69.31842468516614,70.0,0.0,0.0,0.0,2.09543337082152,58.00000000000001
2014-10-24,33.979924437385826,NEUTRAL,False,0.0,75.51094319419072,70.0,0.0,0.0,0.0,0.0,24.0
2014-10-27,16.791424856321818,BULLISH,False,0.0,70.75367919706626,70.0,0.0,0.0,0.0,0.0,19.999999999999996
2014-10-28,35.75214963438529,NEUTRAL,False,0.0,79.44922140974509,70.0,0.0,0.0,0.0,0.0,16.000000000000004
2014-10-29,9.744262714904892,BULLISH,False,0.0,44.65597308021636,0.0,15.430230282365578,0.0,0.0,0.0,12.00000000000001
2014-10-30,20.061048765504722,BULLISH,False,0.0,69.82166881734489,70.0,40.440017533190556,0.0,6.4146573297657605,0.0,7.9999999999999964
2014-10-31,9.276729630120828,BULLISH,False,0.0,71.30608025100689,0.0,0.0,0.0,0.0,0.0,4.0000000000000036
2014-11-03,4.849174165332215,BULLISH,False,0.0,40.40978471110179,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-04,11.800081942555206,BULLISH,False,0.0,41.46951905540004,70.0,12.804989811626028,25.540508434307473,0.0,0.0,0.0
2014-11-05,8.376950578742516,BULLISH,False,0.0,40.6412548228543,70.0,0.0,0.0,0.0,0.0,0.0
2014-11-06,8.28382170063497,BULLISH,False,0.0,16.114949291033298,69.6278056430136,28.686375035602936,0.0,0.0,0.0,0.0
2014-11-07,40.5,CAUTIOUS,False,0.0,20.171942433586075,90.0,30.078754138397706,0.0,0.0,17.905103851182382,0.0
2014-11-10,3.91767211335059,BULLISH,False,0.0,28.451900690980025,0.0,0.0,0.0,0.0,10.068880608659736,0.0
2014-11-11,2.502949818250216,BULLISH,False,0.0,7.44007443097002,0.0,7.024013397212179,0.0,0.0,18.15479093625192,0.0
2014-11-12,2.44187185013711,BULLISH,False,0.0,9.474845043857982,0.0,5.132886814430408,0.0,0.0,15.832035268622224,0.0
2014-11-13,10.268788221037065,BULLISH,False,0.0,43.565835555970104,0.0,0.0,28.05727554179564,38.129604110589966,2.5446724647140595,0.0
2014-11-14,9.257916419282521,BULLISH,False,0.0,50.24495178079345,0.0,0.0,0.0,33.94712544607159,17.044468487245943,0.0
2014-11-17,12.928223361543388,BULLISH,False,0.0,55.60094669630942,0.0,18.612621732838853,0.0,37.085640132411,35.977055508672045,0.0
2014-11-18,12.180175856096374,BULLISH,False,0.0,70.55015111352142,0.0,0.0,17.217630853994457,32.340277462971635,1.458556634924646,0.0
2014-11-19,9.279792415908386,BULLISH,False,0.0,52.88969942854436,0.0,23.56066413121455,0.0,8.242315305165837,0.0,0.0
2014-11-20,5.5916365527419485,BULLISH,False,0.0,23.327788276015227,55.84603919240242,0.0,0.0,0.0,0.0,0.0
2014-11-21,2.5323228291789235,BULLISH,False,0.0,21.102690243157696,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,0.9789949805029607,BULLISH,False,0.0,8.15829150419134,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,4.167542537657226,BULLISH,False,0.0,5.5628544804768865,70.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,0.5412583129982096,BULLISH,False,0.0,4.510485941651747,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,8.306249031413573,BULLISH,False,0.0,44.7289460100791,0.0,0.0,36.734693877551024,0.0,0.0,0.0
2014-12-01,19.386748319236034,BULLISH,False,14.095222019941446,25.093369122452337,70.0,55.56486353425603,66.82158235405434,0.0,0.0,0.0
2014-12-02,10.511244053977794,BULLISH,False,3.6855573207854153,54.12721690889864,70.0,0.0,0.0,0.0,0.0,0.0
2014-12-03,8.994134510721503,BULLISH,False,15.67416243191435,56.66459808544579,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-04,6.033942770031682,BULLISH,False,11.362140820355338,35.709799611738504,0.0,1.5806710177331447,0.0,0.0,0.0,0.0
2014-12-05,3.3269297315480673,BULLISH,False,11.861394935584135,13.886120338052404,0.0,0.0,0.0,0.0,0.0,0.0
2014-12-08,21.54031592572938,BULLISH,False,41.95409234631067,26.814613492124387,0.0,70.44363981471457,67.55781745899381,0.0,0.0,0.0
2014-12-09,40.5,CAUTIOUS,False,47.99691879594181,0.656318073729641,90.0,0.43207796189316616,59.96326825877969,0.0,14.625993749813526,0.0
2014-12-10,42.87574445210857,CAUTIOUS,True,60.0,0.0,0.0,95.27943211579682,81.5389024377402,0.0,40.2550294885514,34.0
2014-12-11,34.93320517103458,NEUTRAL,False,60.0,6.075408762820977,0.0,0.0,77.62934482452128,0.0,42.75153714311695,37.999999999999986
2014-12-12,32.46744080841818,NEUTRAL,True,60.0,3.339910340081076,0.0,73.51670029756056,65.48770889101381,0.0,70.31929653142578,42.00000000000001
2014-12-15,36.08339641996151,NEUTRAL,False,60.0,0.0,0.0,34.41426620736802,33.757390026840284,0.0,80.18532537769224,46.0
2014-12-16,45.0,CAUTIOUS,True,60.0,0.0,0.0,80.20906388303106,100.0,0.0,86.80075040676566,80.0
2014-12-17,20.372213619466994,BULLISH,False,54.384750848236685,0.0,0.0,0.0,0.0,0.0,60.766970014277135,54.0
2014-12-18,12.00362688034966,BULLISH,False,27.859162823876968,13.390493915703534,0.0,0.0,0.0,26.416960975433334,6.545950936842515,24.0
2014-12-19,8.025254337251463,BULLISH,False,0.12408074327387997,16.272778086418544,0.0,0.0,0.0,19.875636988029576,6.877101473216463,24.0
2014-12-22,13.251016435474165,BULLISH,False,0.0,48.488510960712716,57.27476122304013,0.0,0.0,0.0,4.973141180732665,24.0
2014-12-23,14.263071464754416,BULLISH,False,0.0,43.68555002527803,70.0,11.793777622232843,0.0,0.0,0.4285539899553381,24.0
2014-12-24,7.168203698720353,BULLISH,False,0.0,0.0,70.0,0.0,0.0,0.0,1.3640739744070762,19.999999999999996
2014-12-26,9.140576121395066,BULLISH,False,0.0,21.063506422166256,68.6463874828341,0.0,0.0,0.0,0.0,16.000000000000004
2014-12-29,5.670749686931022,BULLISH,False,0.0,4.32483557189182,0.0,11.333705388944852,20.006958942240818,0.0,0.0,12.00000000000001
2014-12-30,10.167996990740617,BULLISH,False,0.0,1.1584530891225835,0.0,28.586759450430975,66.10253904381236,6.23767919052387,0.0,7.9999999999999964
2014-12-31,41.460407022848734,CAUTIOUS,False,22.06736794136639,0.0,0.0,51.28376463431839,92.13423782855274,1.2594779743901885,0.0,37.999999999999986
2015-01-02,37.38181369917303,NEUTRAL,False,16.63493909243514,0.0,0.0,10.00773323665179,83.0706971092734,0.0,10.392113343766752,37.999999999999986
2015-01-05,42.42635348220947,CAUTIOUS,True,57.783411454448014,0.0,0.0,94.28078551602104,62.81749830518592,0.0,73.23660862951789,72.0
2015-01-06,45.0,CAUTIOUS,True,22.681704260651703,0.0,0.0,100.0,100.0,28.826406543653583,84.74590369970642,76.0
2015-01-07,41.95507680984049,CAUTIOUS,False,0.0,0.0,0.0,0.0,0.0,39.6166152667657,93.23350402186776,80.0
2015-01-08,9.030602733137933,BULLISH,False,0.0,4.614942409109683,0.0,0.0,0.0,16.67471150176736,46.278307845938706,19.999999999999996
2015-01-09,37.800000000000004,NEUTRAL,False,0.0,0.0,0.0,25.89159617666206,0.0,0.0,18.95567196039506,84.0
2015-01-12,43.23635609825341,CAUTIOUS,True,0.09357283085336121,0.0,0.0,96.08079132945203,92.35198184882383,0.14580042578427044,79.1738374483595,88.0
2015-01-13,41.4,CAUTIOUS,True,4.695128188437514,0.0,0.0,43.10364100023653,76.79824646672657,24.20262813902979,87.10274323093229,92.0
2015-01-14,45.0,CAUTIOUS,False,18.817239538955643,0.0,46.230416721016795,24.693368645089095,62.48416699193927,37.13524033884558,100.0,96.0
2015-01-15,45.0,CAUTIOUS,True,31.3067471641157,0.0,0.0,56.37217799138372,90.55434339833349,29.731292874528037,100.0,96.0
2015-01-16,45.0,CAUTIOUS,False,15.488167776675631,0.0,0.0,0.0,0.0,22.027804301658627,100.0,96.0
2015-01-20,43.2,CAUTIOUS,False,7.044461019893777,36.92109302112469,0.0,0.0,0.0,0.0,85.52529457218313,96.0
2015-01-21,43.2,CAUTIOUS,False,0.0,26.20730925974909,0.0,0.0,0.0,0.0,36.03383923747133,96.0
2015-01-22,17.625946993187508,BULLISH,False,0.0,71.55332734261854,0.0,0.0,0.0,27.386856084713752,27.249355722866355,32.00000000000001
2015-01-23,35.14748676807218,NEUTRAL,False,0.0,31.073415090054603,78.1055261512715,9.427399878481769,0.0,57.495255252064666,23.3988628320248,32.00000000000001
2015-01-26,13.609040410980903,BULLISH,False,0.0,14.61746016294067,70.0,3.836846271187596,0.0,27.98780905812204,19.4422786048144,28.000000000000004
2015-01-27,45.0,CAUTIOUS,True,0.0,0.0,47.94485043634189,100.0,66.80672268907558,0.0,69.8873308151835,88.0
2015-01-28,45.0,CAUTIOUS,True,6.5481367262607115,0.0,0.0,25.631360991660298,100.0,0.0,100.0,88.0
2015-01-29,39.6,NEUTRAL,False,0.0,0.0,0.0,0.0,37.262872628726356,16.75648536288876,75.01104154101695,88.0
2015-01-30,44.18128391119952,CAUTIOUS,True,7.600402645418036,0.0,0.0,98.18063091377671,0.0,44.28539682362703,89.64050742787538,88.0
2015-02-02,39.2705905494582,NEUTRAL,False,2.0758161056161573,0.0,0.0,0.0,14.880952380952339,65.12331855340476,87.267978998796,54.0
2015-02-03,19.1123929138664,BULLISH,False,0.0,35.16245295673907,0.0,0.0,0.0,60.978261115465784,32.48840561950215,50.0
2015-02-04,14.911810702051923,BULLISH,False,0.0,20.641391381711692,0.0,3.884081171139858,0.0,18.480624564580495,49.455837992238,46.0
2015-02-05,10.902017089100088,BULLISH,False,0.0,59.355807762547855,0.0,0.0,0.0,4.047316479728336,12.320160080267206,16.000000000000004
2015-02-06,10.74095051375179,BULLISH,False,0.0,26.360022531247772,0.0,23.208672789024874,0.0,9.937061720084738,18.118479954854383,16.000000000000004
2015-02-09,29.683638737941514,NEUTRAL,False,0.675285697795247,0.0,70.0,49.99380816835761,73.13123662116057,49.53723030825557,48.20761964200008,46.0
2015-02-10,4.4481819693209985,BULLISH,False,0.0,15.567570034994205,0.0,0.0,0.0,6.0010509303098925,0.0,12.00000000000001
2015-02-11,2.2396680389216943,BULLISH,False,0.0,6.663900324347457,0.0,0.0,0.0,0.0,0.0,7.9999999999999964
2015-02-12,5.7902939021024915,BULLISH,False,0.0,42.25244918418743,0.0,0.0,0.0,0.0,0.0,4.0000000000000036
2015-02-13,6.642510263468821,BULLISH,False,0.0,55.35425219557351,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,8.500794535024085,BULLISH,False,0.0,41.67328779186737,70.0,0.0,0.0,0.0,0.0,0.0
2015-02-18,10.215619891146732,BULLISH,False,0.0,30.395081228315725,70.0,8.7050770742995,21.556614476968452,0.0,0.0,0.0
2015-02-19,4.733942558475752,BULLISH,False,0.0,8.5491947763258,69.27658586256865,0.0,0.0,0.0,4.8841978437644595,0.0
2015-02-20,4.092811120431161,BULLISH,False,0.0,10.073963550411829,55.767924443244965,0.0,0.0,0.0,0.0,0.0
2015-02-23,4.683155254404781,BULLISH,False,0.0,1.6612046677041783,0.0,22.566242817159136,0.0,0.0,34.519102747384125,0.0
2015-02-24,4.469083572155775,BULLISH,False,0.0,15.482994265941723,0.0,0.0,0.0,0.0,52.222485204855346,0.0
